0.10535,0.100562,-9.922078,0.029146,0.004276,0.008922,4308.252441,-344.406829,-643.230468,9.25,55.26,-39.27,,,,,,,
0.129293,0.100562,-9.888557,0.029945,0.003077,0.007723,4308.252441,-344.406829,-643.230468,9.25,55.26,-39.27,,,,,,,
0.129293,0.100562,-9.888557,0.029945,0.003077,0.007723,4308.252441,-344.406829,-643.230468,9.25,55.26,-39.27,,,,,,,
0.10535,0.090984,-9.941232,0.028747,0.002145,0.008256,4303.909179,-344.04486,-642.529968,9.25,55.26,-39.27,,,,,,,
0.100562,0.110139,-9.912501,0.025684,0.003743,0.008389,4303.909179,-344.04486,-642.529968,9.25,55.26,-39.27,,,,,,,
0.100562,0.110139,-9.912501,0.025684,0.003743,0.008389,4303.909179,-344.04486,-642.529968,9.25,55.27,-39.28,,,,,,,
0.119716,0.10535,-9.888557,0.026083,0.003876,0.008922,4303.909179,-344.04486,-642.529968,9.25,55.27,-39.28,,,,,,,
0.129293,0.095773,-9.917289,0.026616,0.005607,0.008922,4303.909179,-344.04486,-642.529968,9.25,55.27,-39.28,,,,,,,
0.129293,0.095773,-9.917289,0.026616,0.005607,0.008922,4303.909179,-344.04486,-642.529968,9.25,55.27,-39.28,,,,,,,
0.110139,0.114928,-9.898135,0.026217,0.00614,0.009588,4303.909179,-344.04486,-642.529968,9.25,55.27,-39.28,,,,,,,
0.119716,0.100562,-9.87898,0.028214,0.006806,0.00799,4303.909179,-344.04486,-642.529968,9.25,55.27,-39.28,,,,,,,
0.114928,0.100562,-9.941232,0.028214,0.006806,0.009055,4302.280273,-343.863891,-642.354858,9.25,55.28,-39.28,,,,,,,
0.114928,0.100562,-9.941232,0.028214,0.006806,0.009055,4302.280273,-343.863891,-642.354858,9.25,55.28,-39.28,,,,,,,
0.100562,0.114928,-9.922078,0.025418,0.005474,0.009854,4302.280273,-343.863891,-642.354858,9.25,55.28,-39.28,,,,,,,
0.119716,0.119716,-9.883769,0.027016,0.006406,0.00799,4302.280273,-343.863891,-642.354858,9.25,55.28,-39.28,,,,,,,
0.119716,0.119716,-9.883769,0.027016,0.006406,0.00799,4302.280273,-343.863891,-642.354858,9.25,55.28,-39.28,,,,,,,
0.119716,0.086196,-9.883769,0.028747,0.005874,0.007191,4302.280273,-343.863891,-642.354858,9.26,55.28,-39.28,,,,,,,
0.124505,0.090984,-9.87898,0.027948,0.002944,0.005726,4302.280273,-343.863891,-642.354858,9.26,55.29,-39.28,,,,,,,
0.110139,0.095773,-9.883769,0.025418,0.002944,0.006658,4302.280273,-343.863891,-642.354858,9.26,55.29,-39.28,,,,,,,
0.110139,0.095773,-9.883769,0.025418,0.002944,0.006658,4302.280273,-343.863891,-642.354858,9.26,55.29,-39.28,,,,,,,
0.095773,0.110139,-9.898135,0.025551,0.004409,0.007324,4303.909179,-343.320953,-642.880249,9.26,55.29,-39.28,,,,,,,
0.114928,0.110139,-9.922078,0.025018,0.005741,0.008123,4303.909179,-343.320953,-642.880249,9.26,55.29,-39.28,,,,,,,
0.114928,0.110139,-9.922078,0.025018,0.005741,0.008123,4303.909179,-343.320953,-642.880249,9.26,55.29,-39.28,,,,,,,
0.124505,0.10535,-9.912501,0.024885,0.005741,0.009854,4303.909179,-343.320953,-642.880249,9.26,55.3,-39.28,,,,,,,
0.110139,0.100562,-9.907711,0.026217,0.006273,0.009188,4303.909179,-343.320953,-642.880249,9.26,55.3,-39.28,,,,,,,
0.114928,0.090984,-9.898135,0.027681,0.006007,0.006658,4303.909179,-343.320953,-642.880249,9.26,55.3,-39.28,,,,,,,
0.114928,0.090984,-9.898135,0.027681,0.006007,0.006658,4303.909179,-343.320953,-642.880249,9.26,55.3,-39.28,,,,,,,
0.124505,0.090984,-9.893346,0.02848,0.005874,0.006392,4303.909179,-343.320953,-642.880249,9.26,55.3,-39.28,,,,,,,
0.124505,0.095773,-9.912501,0.027948,0.004808,0.006658,4302.823242,-342.597015,-642.529968,9.26,55.3,-39.28,,,,,,,
0.124505,0.095773,-9.912501,0.027948,0.004808,0.006658,4302.823242,-342.597015,-642.529968,9.26,55.31,-39.28,,,,,,,
0.110139,0.100562,-9.917289,0.025684,0.004808,0.007856,4302.823242,-342.597015,-642.529968,9.26,55.31,-39.28,,,,,,,
0.114928,0.114928,-9.941232,0.025284,0.004143,0.00759,4302.823242,-342.597015,-642.529968,9.26,55.31,-39.28,,,,,,,
0.114928,0.114928,-9.941232,0.025284,0.004143,0.00759,4302.823242,-342.597015,-642.529968,9.26,55.31,-39.28,,,,,,,
0.119716,0.10535,-9.902923,0.027814,0.004675,0.008789,4302.823242,-342.597015,-642.529968,9.26,55.31,-39.28,,,,,,,
0.10535,0.10535,-9.912501,0.024485,0.004143,0.010786,4302.823242,-342.597015,-642.529968,9.26,55.31,-39.28,,,,,,,
0.124505,0.110139,-9.888557,0.026882,0.005874,0.009721,4302.823242,-342.597015,-642.529968,9.26,55.32,-39.28,,,,,,,
0.124505,0.110139,-9.888557,0.026882,0.005874,0.009721,4302.823242,-342.597015,-642.529968,9.26,55.32,-39.28,,,,,,,
0.10535,0.110139,-9.888557,0.029013,0.005474,0.00759,4302.823242,-342.597015,-642.529968,9.26,55.32,-39.28,,,,,,,
0.114928,0.110139,-9.907711,0.027149,0.005208,0.008256,4303.185058,-343.320953,-642.529968,9.26,55.32,-39.28,,,,,,,
0.114928,0.110139,-9.907711,0.027149,0.005208,0.008256,4303.185058,-343.320953,-642.529968,9.26,55.32,-39.28,,,,,,,
0.10535,0.124505,-9.912501,0.027016,0.005075,0.009454,4303.185058,-343.320953,-642.529968,9.26,55.32,-39.28,,,,,,,
0.119716,0.086196,-9.912501,0.028613,0.005208,0.007723,4303.185058,-343.320953,-642.529968,9.26,55.33,-39.28,,,,,,,
0.114928,0.100562,-9.917289,0.026217,0.004942,0.010253,4303.185058,-343.320953,-642.529968,9.26,55.33,-39.28,,,,,,,
0.114928,0.100562,-9.917289,0.026217,0.004942,0.010253,4303.185058,-343.320953,-642.529968,9.26,55.33,-39.28,,,,,,,
0.10535,0.095773,-9.888557,0.026083,0.005607,0.009454,4303.185058,-343.320953,-642.529968,9.26,55.33,-39.28,,,,,,,
0.100562,0.100562,-9.922078,0.02888,0.005208,0.007191,4303.185058,-343.320953,-642.529968,9.26,55.33,-39.28,,,,,,,
0.100562,0.100562,-9.922078,0.02888,0.005208,0.007191,4303.185058,-343.320953,-642.529968,9.26,55.33,-39.28,,,,,,,
0.114928,0.090984,-9.922078,0.029146,0.004276,0.006525,4304.089843,-342.054077,-642.705078,9.27,55.34,-39.28,,,,,,,
0.10535,0.100562,-9.893346,0.027282,0.004143,0.007723,4304.089843,-342.054077,-642.705078,9.27,55.34,-39.28,,,,,,,
0.10535,0.110139,-9.902923,0.025551,0.004276,0.008389,4304.089843,-342.054077,-642.705078,9.27,55.34,-39.28,,,,,,,
0.10535,0.110139,-9.902923,0.025551,0.004276,0.008389,4304.089843,-342.054077,-642.705078,9.27,55.34,-39.28,,,,,,,
0.10535,0.10535,-9.898135,0.025684,0.004808,0.006658,4304.089843,-342.054077,-642.705078,9.27,55.34,-39.28,,,,,,,
0.10535,0.10535,-9.87898,0.024619,0.005075,0.005859,4304.089843,-342.054077,-642.705078,9.27,55.34,-39.28,,,,,,,
0.10535,0.10535,-9.87898,0.024619,0.005075,0.005859,4304.089843,-342.054077,-642.705078,9.27,55.35,-39.28,,,,,,,
0.129293,0.119716,-9.893346,0.024352,0.004542,0.00759,4304.089843,-342.054077,-642.705078,9.27,55.35,-39.28,,,,,,,
0.110139,0.10535,-9.912501,0.025018,0.004675,0.006924,4302.461425,-342.235076,-643.580688,9.27,55.35,-39.28,,,,,,,
0.110139,0.10535,-9.912501,0.025018,0.004675,0.006924,4302.461425,-342.235076,-643.580688,9.27,55.35,-39.28,,,,,,,
0.110139,0.095773,-9.907711,0.026882,0.005607,0.006525,4302.461425,-342.235076,-643.580688,9.27,55.35,-39.28,,,,,,,
0.095773,0.119716,-9.898135,0.02635,0.003876,0.008655,4302.461425,-342.235076,-643.580688,9.27,55.35,-39.28,,,,,,,
0.124505,0.100562,-9.907711,0.028747,0.004409,0.008922,4302.461425,-342.235076,-643.580688,9.27,55.35,-39.28,,,,,,,
0.124505,0.100562,-9.907711,0.028747,0.004409,0.008922,4302.461425,-342.235076,-643.580688,9.27,55.36,-39.28,,,,,,,
0.10535,0.086196,-9.883769,0.031277,0.006273,0.009454,4302.461425,-342.235076,-643.580688,9.27,55.36,-39.28,,,,,,,
0.114928,0.095773,-9.912501,0.029279,0.005741,0.008522,4302.461425,-342.235076,-643.580688,9.27,55.36,-39.28,,,,,,,
0.114928,0.095773,-9.912501,0.029279,0.005741,0.008522,4302.461425,-342.235076,-643.580688,9.27,55.36,-39.28,,,,,,,
0.110139,0.10535,-9.902923,0.027681,0.004808,0.009588,4302.461425,-342.235076,-643.580688,9.27,55.36,-39.28,,,,,,,
0.10535,0.100562,-9.926867,0.027016,0.005607,0.009454,4304.089843,-342.054077,-640.953857,9.27,55.37,-39.28,,,,,,,
0.114928,0.076618,-9.902923,0.025551,0.00614,0.009188,4304.089843,-342.054077,-640.953857,9.27,55.37,-39.28,,,,,,,
0.114928,0.076618,-9.902923,0.025551,0.00614,0.009188,4304.089843,-342.054077,-640.953857,9.27,55.37,-39.28,,,,,,,
0.110139,0.10535,-9.902923,0.027016,0.006273,0.007723,4304.089843,-342.054077,-640.953857,9.27,55.37,-39.28,,,,,,,
0.110139,0.095773,-9.902923,0.027814,0.005208,0.006791,4304.089843,-342.054077,-640.953857,9.27,55.37,-39.28,,,,,,,
0.110139,0.095773,-9.902923,0.027814,0.005208,0.006791,4304.089843,-342.054077,-640.953857,9.27,55.37,-39.28,,,,,,,
0.124505,0.100562,-9.898135,0.028214,0.00614,0.005992,4304.089843,-342.054077,-640.953857,9.27,55.38,-39.28,,,,,,,
0.124505,0.100562,-9.898135,0.029146,0.004675,0.006658,4304.089843,-342.054077,-640.953857,9.27,55.38,-39.28,,,,,,,
0.129293,0.114928,-9.931655,0.029812,0.004276,0.007856,4304.089843,-339.882324,-642.705078,9.27,55.38,-39.28,,,,,,,
0.129293,0.114928,-9.931655,0.029812,0.004276,0.007856,4304.089843,-339.882324,-642.705078,9.27,55.38,-39.28,,,,,,,
0.124505,0.090984,-9.907711,0.027814,0.005607,0.008389,4304.089843,-339.882324,-642.705078,9.27,55.38,-39.28,,,,,,,
0.119716,0.110139,-9.874192,0.026483,0.004942,0.008655,4304.089843,-339.882324,-642.705078,9.28,55.38,-39.28,,,,,,,
0.119716,0.110139,-9.874192,0.026483,0.004942,0.008655,4304.089843,-339.882324,-642.705078,9.28,55.39,-39.28,,,,,,,
0.119716,0.095773,-9.898135,0.026217,0.004942,0.009188,4304.089843,-339.882324,-642.705078,9.28,55.39,-39.28,,,,,,,
0.124505,0.095773,-9.898135,0.025018,0.004009,0.009987,4304.089843,-339.882324,-642.705078,9.28,55.39,-39.28,,,,,,,
0.124505,0.095773,-9.898135,0.025018,0.004009,0.009987,4304.089843,-339.882324,-642.705078,9.28,55.39,-39.28,,,,,,,
0.119716,0.100562,-9.902923,0.025284,0.005075,0.008522,4304.089843,-339.882324,-642.705078,9.28,55.39,-39.28,,,,,,,
0.134082,0.100562,-9.912501,0.025817,0.004143,0.00759,4304.995117,-340.7872,-642.179748,9.28,55.39,-39.28,,,,,,,
0.10535,0.10535,-9.926867,0.026483,0.004409,0.006791,4304.995117,-340.7872,-642.179748,9.28,55.4,-39.28,,,,,,,
0.10535,0.10535,-9.926867,0.026483,0.004409,0.006791,4304.995117,-340.7872,-642.179748,9.28,55.4,-39.28,,,,,,,
0.110139,0.10535,-9.907711,0.024619,0.004542,0.007324,4304.995117,-340.7872,-642.179748,9.28,55.4,-39.28,,,,,,,
0.114928,0.10535,-9.912501,0.023553,0.003743,0.007723,4304.995117,-340.7872,-642.179748,9.28,55.4,-39.28,,,,,,,
0.114928,0.10535,-9.912501,0.023553,0.003743,0.007723,4304.995117,-340.7872,-642.179748,9.28,55.4,-39.28,,,,,,,
0.129293,0.110139,-9.907711,0.02342,0.00321,0.006924,4304.995117,-340.7872,-642.179748,9.28,55.4,-39.28,,,,,,,
0.124505,0.110139,-9.902923,0.023687,0.00321,0.007191,4304.995117,-340.7872,-642.179748,9.28,55.4,-39.28,,,,,,,
0.119716,0.110139,-9.917289,0.023154,0.002944,0.00506,4303.909179,-341.149169,-641.829467,9.28,55.41,-39.29,,,,,,,
0.119716,0.110139,-9.917289,0.023154,0.002944,0.00506,4303.909179,-341.149169,-641.829467,9.28,55.41,-39.29,,,,,,,
