22.622625,2.714715,-12.433805,3.08,-1.67,-3.53 
-9.395327,0.105350,2.499674,0.000413,0.000559,0.000893,22.622625,2.714715,-12.433805,3.08,-1.68,-3.54 
-9.404904,0.095773,2.518829,0.000146,0.000692,0.000095,22.622625,2.714715,-12.433805,3.08,-1.68,-3.54 
-9.400115,0.090984,2.494885,0.000945,-0.000506,-0.000039,22.622625,2.714715,-12.433805,3.09,-1.68,-3.54 
-9.400115,0.090984,2.494885,0.000945,-0.000506,-0.000039,22.622625,2.714715,-12.433805,3.09,-1.68,-3.54 
-9.400115,0.100562,2.499674,0.000679,-0.000240,0.000361,25.156358,2.352753,-12.083557,3.10,-1.68,-3.55 
-9.390538,0.100562,2.485308,0.000146,0.000959,-0.000305,25.156358,2.352753,-12.083557,3.10,-1.68,-3.55 
-9.390538,0.100562,2.485308,0.000146,0.000959,-0.000305,25.156358,2.352753,-12.083557,3.10,-1.68,-3.55 
-9.390538,0.095773,2.490097,-0.000386,0.001225,0.000494,25.156358,2.352753,-12.083557,3.11,-1.68,-3.55 
-9.404904,0.095773,2.518829,-0.000519,0.000826,0.000494,25.156358,2.352753,-12.083557,3.11,-1.68,-3.55 
-9.404904,0.095773,2.518829,-0.000519,0.000826,0.000494,25.156358,2.352753,-12.083557,3.11,-1.68,-3.55 
-9.390538,0.100562,2.485308,0.000546,-0.000107,-0.000172,25.156358,2.352753,-12.083557,3.11,-1.68,-3.55 
-9.385749,0.105350,2.504462,-0.000519,0.000293,0.000361,25.156358,2.352753,-12.083557,3.12,-1.68,-3.55 
-9.385749,0.105350,2.504462,-0.000519,0.000293,0.000361,25.156358,2.352753,-12.083557,3.12,-1.68,-3.56 
-9.390538,0.095773,2.480519,0.000280,0.000426,0.000494,22.803606,2.533734,-13.309425,3.12,-1.68,-3.56 
-9.395327,0.086196,2.475731,0.000546,0.000692,0.000627,22.803606,2.533734,-13.309425,3.12,-1.68,-3.56 
-9.395327,0.086196,2.475731,0.000546,0.000692,0.000627,22.803606,2.533734,-13.309425,3.12,-1.69,-3.56 
-9.400115,0.090984,2.475731,-0.000120,0.000559,-0.000438,22.803606,2.533734,-13.309425,3.13,-1.69,-3.56 
-9.380961,0.090984,2.470942,0.000280,-0.000373,-0.000172,22.803606,2.533734,-13.309425,3.13,-1.69,-3.57 
-9.380961,0.090984,2.470942,0.000280,-0.000373,-0.000172,22.803606,2.533734,-13.309425,3.13,-1.69,-3.57 
-9.395327,0.090984,2.499674,0.000146,0.000826,-0.000305,22.803606,2.533734,-13.309425,3.13,-1.69,-3.57 
-9.395327,0.100562,2.499674,-0.000786,-0.000240,-0.000172,22.803606,2.533734,-13.309425,3.14,-1.69,-3.57 
-9.395327,0.100562,2.499674,-0.000786,-0.000240,-0.000172,22.803606,2.533734,-13.309425,3.14,-1.69,-3.57 
-9.385749,0.095773,2.499674,0.000413,0.000027,0.000095,23.346548,2.352753,-13.134301,3.14,-1.69,-3.57 
-9.385749,0.095773,2.475731,0.000679,0.000826,0.000494,23.346548,2.352753,-13.134301,3.15,-1.69,-3.58 
-9.400115,0.090984,2.475731,0.000146,-0.000107,0.000361,23.346548,2.352753,-13.134301,3.15,-1.69,-3.58 
-9.400115,0.090984,2.475731,0.000146,-0.000107,0.000361,23.346548,2.352753,-13.134301,3.15,-1.69,-3.58 
-9.380961,0.090984,2.499674,0.000679,0.000559,-0.000571,23.346548,2.352753,-13.134301,3.16,-1.69,-3.58 
-9.404904,0.105350,2.523617,0.001079,0.000293,0.000893,23.346548,2.352753,-13.134301,3.16,-1.69,-3.58 
-9.404904,0.105350,2.523617,0.001079,0.000293,0.000893,23.346548,2.352753,-13.134301,3.16,-1.69,-3.58 
-9.385749,0.100562,2.504462,-0.000386,0.000692,-0.000838,23.346548,2.352753,-13.134301,3.17,-1.70,-3.59 
-9.404904,0.086196,2.494885,-0.000786,0.001358,-0.000039,23.346548,2.352753,-13.134301,3.17,-1.70,-3.59 
-9.404904,0.086196,2.494885,-0.000786,0.001358,-0.000039,23.346548,2.352753,-13.134301,3.17,-1.70,-3.59 
-9.390538,0.114928,2.475731,0.000146,0.000559,0.000361,24.432434,2.352753,-11.383061,3.18,-1.70,-3.59 
-9.385749,0.100562,2.494885,0.000546,0.001491,-0.000305,24.432434,2.352753,-11.383061,3.18,-1.70,-3.59 
-9.385749,0.100562,2.494885,0.000546,0.001491,-0.000305,24.432434,2.352753,-11.383061,3.18,-1.70,-3.59 
-9.395327,0.086196,2.470942,0.000013,0.001225,-0.000172,24.432434,2.352753,-11.383061,3.19,-1.70,-3.59 
-9.400115,0.090984,2.470942,0.000013,0.000426,0.000095,24.432434,2.352753,-11.383061,3.19,-1.70,-3.59 
-9.400115,0.090984,2.470942,0.000013,0.000426,0.000095,24.432434,2.352753,-11.383061,3.19,-1.70,-3.60 
-9.385749,0.095773,2.480519,-0.000652,0.000692,0.000095,24.432434,2.352753,-11.383061,3.20,-1.70,-3.60 
-9.385749,0.100562,2.470942,-0.000386,0.000027,0.000361,24.432434,2.352753,-11.383061,3.20,-1.70,-3.60 
-9.385749,0.100562,2.470942,-0.000386,0.000027,0.000361,24.432434,2.352753,-11.383061,3.20,-1.70,-3.60 
-9.395327,0.105350,2.466153,-0.000519,0.000692,0.000494,23.346548,2.352753,-11.383061,3.20,-1.70,-3.60 
-9.380961,0.100562,2.480519,0.000413,0.001092,-0.000039,23.346548,2.352753,-11.383061,3.21,-1.70,-3.60 
-9.404904,0.100562,2.485308,-0.000386,0.000426,-0.000039,23.346548,2.352753,-11.383061,3.21,-1.70,-3.61 
-9.404904,0.100562,2.485308,-0.000386,0.000426,-0.000039,23.346548,2.352753,-11.383061,3.21,-1.70,-3.61 
-9.395327,0.095773,2.475731,-0.000253,0.000559,-0.000039,23.346548,2.352753,-11.383061,3.22,-1.70,-3.61 
-9.395327,0.095773,2.490097,0.000013,0.000293,0.000095,23.346548,2.352753,-11.383061,3.22,-1.70,-3.61 
-9.395327,0.095773,2.490097,0.000013,0.000293,0.000095,23.346548,2.352753,-11.383061,3.22,-1.70,-3.61 
-9.395327,0.114928,2.504462,0.000546,-0.000373,0.000228,23.346548,2.352753,-11.383061,3.22,-1.71,-3.61 
-9.390538,0.100562,2.470942,0.000146,-0.000240,0.000361,23.889492,1.085886,-13.309425,3.22,-1.70,-3.61 
-9.390538,0.100562,2.470942,0.000146,-0.000240,0.000361,23.889492,1.085886,-13.309425,3.23,-1.70,-3.61 
-9.385749,0.100562,2.494885,-0.000120,0.000293,0.000361,23.889492,1.085886,-13.309425,3.23,-1.70,-3.61 
-9.390538,0.110139,2.485308,0.001079,0.000027,-0.000305,23.889492,1.085886,-13.309425,3.23,-1.70,-3.61 
-9.390538,0.110139,2.485308,0.001079,0.000027,-0.000305,23.889492,1.085886,-13.309425,3.23,-1.70,-3.60 
-9.380961,0.081407,2.475731,0.000013,0.000426,-0.000438,23.889492,1.085886,-13.309425,3.24,-1.70,-3.60 
-9.404904,0.100562,2.494885,0.000413,0.000826,-0.000172,23.889492,1.085886,-13.309425,3.24,-1.70,-3.60 
-9.404904,0.100562,2.494885,0.000413,0.000826,-0.000172,23.889492,1.085886,-13.309425,3.24,-1.70,-3.60 
-9.395327,0.076618,2.494885,-0.000519,0.001092,-0.000704,23.889492,1.085886,-13.309425,3.25,-1.69,-3.60 
-9.404904,0.100562,2.485308,-0.000386,-0.000373,-0.000571,23.889492,1.085886,-13.309425,3.25,-1.69,-3.60 
-9.404904,0.100562,2.485308,-0.000386,-0.000373,-0.000571,23.889492,1.085886,-13.309425,3.25,-1.69,-3.59 
-9.390538,0.114928,2.514040,0.000812,0.000027,-0.000438,24.070472,2.714715,-12.784052,3.26,-1.69,-3.60 
-9.395327,0.090984,2.470942,0.000280,0.000426,-0.000438,24.070472,2.714715,-12.784052,3.26,-1.69,-3.60 
-9.395327,0.095773,2.504462,-0.000120,-0.000639,0.000228,24.070472,2.714715,-12.784052,3.26,-1.69,-3.60 
-9.395327,0.095773,2.504462,-0.000120,-0.000639,0.000228,24.070472,2.714715,-12.784052,3.26,-1.70,-3.60 
-9.390538,0.095773,2.494885,-0.000652,-0.000373,0.000494,24.070472,2.714715,-12.784052,3.27,-1.70,-3.60 
-9.390538,0.110139,2.470942,0.000146,0.000293,0.000627,24.070472,2.714715,-12.784052,3.27,-1.70,-3.61 
-9.390538,0.110139,2.470942,0.000146,0.000293,0.000627,24.070472,2.714715,-12.784052,3.27,-1.70,-3.61 
-9.400115,0.105350,2.470942,0.000679,-0.000240,0.000627,24.070472,2.714715,-12.784052,3.27,-1.70,-3.61 
-9.385749,0.105350,2.480519,0.000280,0.000692,0.000494,21.717720,2.171772,-12.608929,3.27,-1.70,-3.61 
-9.385749,0.105350,2.480519,0.000280,0.000692,0.000494,21.717720,2.171772,-12.608929,3.28,-1.70,-3.61 
-9.390538,0.100562,2.490097,0.001212,0.000027,0.000095,21.717720,2.171772,-12.608929,3.28,-1.70,-3.61 
-9.390538,0.100562,2.494885,0.001079,0.001358,-0.000039,21.717720,2.171772,-12.608929,3.28,-1.70,-3.62 
-9.390538,0.100562,2.494885,0.001079,0.001358,-0.000039,21.717720,2.171772,-12.608929,3.29,-1.70,-3.62 
-9.380961,0.100562,2.494885,-0.000386,0.000426,-0.000039,21.717720,2.171772,-12.608929,3.29,-1.70,-3.62 
-9.400115,0.110139,2.485308,0.000413,0.000293,0.001027,21.717720,2.171772,-12.608929,3.29,-1.70,-3.62 
-9.400115,0.110139,2.485308,0.000413,0.000293,0.001027,21.717720,2.171772,-12.608929,3.30,-1.70,-3.62 
-9.404904,0.081407,2.509251,-0.000253,0.000426,0.000760,21.717720,2.171772,-12.608929,3.30,-1.70,-3.62 
-9.404904,0.105350,2.490097,0.000812,-0.000240,-0.000172,23.527528,1.447848,-12.959177,3.30,-1.70,-3.62 
-9.404904,0.105350,2.490097,0.000812,-0.000240,-0.000172,23.527528,1.447848,-12.959177,3.31,-1.70,-3.62 
-9.395327,0.090984,2.466153,-0.000120,-0.000772,-0.000172,23.527528,1.447848,-12.959177,3.31,-1.70,-3.62 
-9.404904,0.081407,2.490097,-0.000652,-0.000107,-0.000305,23.527528,1.447848,-12.959177,3.31,-1.70,-3.62 
-9.404904,0.081407,2.490097,-0.000652,-0.000107,-0.000305,23.527528,1.447848,-12.959177,3.32,-1.70,-3.62 
-9.390538,0.100562,2.494885,-0.000253,0.000027,-0.000305,23.527528,1.447848,-12.959177,3.32,-1.70,-3.62 
-9.380961,0.105350,2.509251,0.000146,0.000027,0.000893,23.527528,1.447848,-12.959177,3.32,-1.70,-3.62 
-9.395327,0.110139,2.509251,-0.000120,-0.000107,-0.000305,23.527528,1.447848,-12.959177,3.32,-1.70,-3.62 
-9.395327,0.110139,2.509251,-0.000120,-0.000107,-0.000305,23.527528,1.447848,-12.959177,3.33,-1.70,-3.61 
-9.385749,0.090984,2.466153,-0.000120,0.000160,-0.000571,24.070472,2.352753,-13.134301,3.33,-1.70,-3.62 
-9.385749,0.095773,2.470942,-0.000120,0.000293,0.000760,24.070472,2.352753,-13.134301,3.33,-1.70,-3.62 
-9.385749,0.095773,2.470942,-0.000120,0.000293,0.000760,24.070472,2.352753,-13.134301,3.34,-1.70,-3.62 
-9.400115,0.110139,2.485308,0.000945,0.000826,0.000361,24.070472,2.352753,-13.134301,3.34,-1.70,-3.62 
-9.385749,0.090984,2.470942,0.001079,0.000027,-0.000571,24.070472,2.352753,-13.134301,3.34,-1.70,-3.62 
-9.385749,0.090984,2.470942,0.001079,0.000027,-0.000571,24.070472,2.352753,-13.134301,3.34,-1.70,-3.62 
-9.390538,0.105350,2.499674,0.000812,0.001092,0.000095,24.070472,2.352753,-13.134301,3.35,-1.70,-3.62 
-9.390538,0.095773,2.494885,-0.000253,0.000426,0.000361,24.070472,2.352753,-13.134301,3.35,-1.70,-3.62 
-9.390538,0.095773,2.494885,-0.000253,0.000426,0.000361,24.070472,2.352753,-13.134301,3.35,-1.70,-3.62 
-9.376173,0.090984,2.490097,0.000280,0.000559,0.000627,24.070472,2.352753,-13.134301,3.36,-1.70,-3.63 
-9.414482,0.105350,2.470942,-0.000519,0.000426,0.000095,24.432434,2.352753,-11.383061,3.36,-1.70,-3.63 
-9.414482,0.105350,2.470942,-0.000519,0.000426,0.000095,24.432434,2.352753,-11.383061,3.36,-1.70,-3.63 
-9.390538,0.110139,2.461365,0.000812,-0.000905,-0.000438,24.432434,2.352753,-11.383061,3.37,-1.70,-3.63 
-9.390538,0.095773,2.466153,-0.000786,-0.000107,0.000095,24.432434,2.352753,-11.383061,3.37,-1.70,-3.63 
-9.390538,0.095773,2.466153,-0.000786,-0.000107,0.000095,24.432434,2.352753,-11.383061,3.37,-1.70,-3.63 
-9.409692,0.100562,2.485308,-0.000386,0.000293,-0.000039,24.432434,2.352753,-11.383061,3.38,-1.70,-3.63 
-9.395327,0.090984,2.490097,-0.000253,0.000160,-0.000172,24.432434,2.352753,-11.383061,3.38,-1.70,-3.64 
-9.385749,0.086196,2.499674,0.000413,0.000426,0.000361,24.432434,2.352753,-11.383061,3.38,-1.70,-3.64 
-9.385749,0.086196,2.499674,0.000413,0.000426,0.000361,24.432434,2.352753,-11.383061,3.38,-1.70,-3.64 
-9.390538,0.100562,2.485308,0.000679,0.000426,0.000361,23.527528,1.447848,-12.608929,3.38,-1.70,-3.64 
-9.395327,0.110139,2.475731,-0.000652,0.000426,-0.000438,23.527528,1.447848,-12.608929,3.38,-1.70,-3.64 
-9.395327,0.110139,2.475731,-0.000652,0.000426,-0.000438,23.527528,1.447848,-12.608929,3.39,-1.70,-3.63 
-9.395327,0.095773,2.499674,0.000013,0.000692,0.000228,23.527528,1.447848,-12.608929,3.39,-1.70,-3.63 
-9.400115,0.095773,2.494885,0.000679,-0.000506,0.000627,23.527528,1.447848,-12.608929,3.39,-1.70,-3.63 
-9.400115,0.095773,2.494885,0.000679,-0.000506,0.000627,23.527528,1.447848,-12.608929,3.40,-1.70,-3.63 
-9.380961,0.086196,2.504462,-0.000386,0.000160,0.001293,23.527528,1.447848,-12.608929,3.40,-1.70,-3.63 
-9.400115,0.105350,2.514040,-0.000519,0.000826,0.001293,23.527528,1.447848,-12.608929,3.40,-1.70,-3.63 
-9.400115,0.105350,2.514040,-0.000519,0.000826,0.001293,23.527528,1.447848,-12.608929,3.40,-1.70,-3.63 
-9.400115,0.095773,2.485308,0.000013,0.000559,0.001027,23.346548,1.628829,-9.631821,3.41,-1.70,-3.63 
-9.390538,0.081407,2.504462,-0.000519,0.000692,0.000760,23.346548,1.628829,-9.631821,3.42,-1.70,-3.63 
-9.390538,0.081407,2.504462,-0.000519,0.000692,0.000760,23.346548,1.628829,-9.631821,3.42,-1.70,-3.63 
-9.380961,0.105350,2.518829,-0.000519,0.000027,-0.000039,23.346548,1.628829,-9.631821,3.42,-1.70,-3.63 
-9.390538,0.095773,2.514040,0.000146,0.000692,0.000228,23.346548,1.628829,-9.63180984,2.499674,0.000280,-0.000373,-0.000039,22.803606,1.447848,-12.608929,8.45,-1.84,-4.88 
29,8.45,-1.84,-4.89 
-9.400115,0.090984,2.499674,0.000280,-0.000373,-0.000039,22.803606,1.447848,-12.608929,8.45,-1.84,-4.88 
-9.395327,0.105350,2.528406,-0.000253,-0.000107,0.000228,22.803606,1.447848,-12.608929,8.45,-1.84,-4.88 
-9.395327,0.105350,2.528406,-0.000253,-0.000107,0.000228,22.803606,1.447848,-12.608929,8.46,-1.83,-4.88 
-9.395327,0.100562,2.494885,0.000146,0.000027,0.000228,22.803606,1.447848,-12.608929,8.46,-1.83,-4.88 
