13.030632,15.926328,-15.761161, 
13.030632,15.926328,-15.761161, 
13.030632,15.926328,-15.761161, 
13.030632,15.926328,-15.761161, 
13.030632,15.926328,-15.761161, 
14.116518,15.202404,-17.862648, 
14.116518,15.202404,-17.862648, 
14.116518,15.202404,-17.862648, 
14.116518,15.202404,-17.862648, 
14.116518,15.202404,-17.862648, 
14.116518,15.202404,-17.862648, 
14.116518,15.202404,-17.862648, 
14.116518,15.202404,-17.862648, 
14.116518,15.202404,-17.862648, 
14.116518,15.202404,-17.862648, 
14.116518,15.202404,-17.862648, 
14.116518,15.202404,-17.862648, 
14.116518,15.202404,-17.862648, 
14.116518,15.202404,-17.862648, 
14.116518,15.202404,-17.862648, 
14.116518,15.202404,-17.862648, 
14.116518,15.202404,-17.862648, 
12.849651,15.383385,-15.235789, 
12.849651,15.383385,-15.235789, 
12.849651,15.383385,-15.235789, 
12.849651,15.383385,-15.235789, 
12.849651,15.383385,-15.235789, 
12.849651,15.383385,-15.235789, 
12.849651,15.383385,-15.235789, 
12.849651,15.383385,-15.235789, 
12.849651,15.383385,-15.235789, 
12.849651,15.383385,-15.235789, 
12.849651,15.383385,-15.235789, 
12.849651,15.383385,-15.235789, 
12.849651,15.383385,-15.235789, 
12.849651,15.383385,-15.235789, 
12.849651,15.383385,-15.235789, 
12.849651,15.383385,-15.235789, 
12.668670,15.202404,-15.761161, 
12.668670,15.202404,-15.761161, 
12.668670,15.202404,-15.761161, 
12.668670,15.202404,-15.761161, 
12.668670,15.202404,-15.761161, 
12.668670,15.202404,-15.761161, 
12.668670,15.202404,-15.761161, 
12.668670,15.202404,-15.761161, 
12.668670,15.202404,-15.761161, 
12.668670,15.202404,-15.761161, 
12.668670,15.202404,-15.761161, 
12.668670,15.202404,-15.761161, 
12.668670,15.202404,-15.761161, 
12.668670,15.202404,-15.761161, 
12.668670,15.202404,-15.761161, 
12.668670,15.202404,-15.761161, 
12.668670,15.202404,-15.761161, 
12.668670,15.202404,-15.761161, 
12.668670,15.202404,-15.761161, 
14.659461,15.745347,-17.337276, 
14.659461,15.745347,-17.337276, 
14.659461,15.745347,-17.337276, 
14.659461,15.745347,-17.337276, 
14.659461,15.745347,-17.337276, 
14.659461,15.745347,-17.337276, 
14.659461,15.745347,-17.337276, 
14.659461,15.745347,-17.337276, 
14.659461,15.745347,-17.337276, 
14.659461,15.745347,-17.337276, 
14.659461,15.745347,-17.337276, 
14.659461,15.745347,-17.337276, 
14.659461,15.745347,-17.337276, 
14.659461,15.745347,-17.337276, 
14.659461,15.745347,-17.337276, 
14.659461,15.745347,-17.337276, 
15.564366,14.840442,-16.811904, 
15.564366,14.840442,-16.811904, 
15.564366,14.840442,-16.811904, 
15.564366,14.840442,-16.811904, 
15.564366,14.840442,-16.811904, 
15.564366,14.840442,-16.811904, 
15.564366,14.840442,-16.811904, 
15.564366,14.840442,-16.811904, 
15.564366,14.840442,-16.811904, 
15.564366,14.840442,-16.811904, 
15.564366,14.840442,-16.811904, 
15.564366,14.840442,-16.811904, 
15.564366,14.840442,-16.811904, 
15.564366,14.840442,-16.811904, 
15.564366,14.840442,-16.811904, 
15.564366,14.840442,-16.811904, 
13.392594,15.926328,-15.761161, 
13.392594,15.926328,-15.761161, 
13.392594,15.926328,-15.761161, 
13.392594,15.926328,-15.761161, 
13.392594,15.926328,-15.761161, 
13.392594,15.926328,-15.761161, 
13.392594,15.926328,-15.761161, 
13.392594,15.926328,-15.761161, 
13.392594,15.926328,-15.761161, 
13.392594,15.926328,-15.761161, 
13.392594,15.926328,-15.761161, 
13.392594,15.926328,-15.761161, 
13.392594,15.926328,-15.761161, 
13.392594,15.926328,-15.761161, 
13.392594,15.926328,-15.761161, 
13.392594,15.926328,-15.761161, 
13.935537,13.935537,-16.987028, 
13.935537,13.935537,-16.987028, 
13.935537,13.935537,-16.987028, 
13.935537,13.935537,-16.987028, 
13.935537,13.935537,-16.987028, 
13.935537,13.935537,-16.987028, 
13.935537,13.935537,-16.987028, 
13.935537,13.935537,-16.987028, 
13.935537,13.935537,-16.987028, 
13.935537,13.935537,-16.987028, 
13.935537,13.935537,-16.987028, 
13.935537,13.935537,-16.987028, 
13.935537,13.935537,-16.987028, 
13.935537,13.935537,-16.987028, 
13.935537,13.935537,-16.987028, 
13.935537,13.935537,-16.987028, 
13.935537,13.935537,-16.987028, 
13.935537,13.935537,-16.987028, 
13.935537,13.935537,-16.987028, 
14.840442,14.478480,-17.162153, 
14.840442,14.478480,-17.162153, 
14.840442,14.478480,-17.162153, 
14.840442,14.478480,-17.162153, 
14.840442,14.478480,-17.162153, 
14.840442,14.478480,-17.162153, 
14.840442,14.478480,-17.162153, 
14.840442,14.478480,-17.162153, 
14.840442,14.478480,-17.162153, 
14.840442,14.478480,-17.162153, 
14.840442,14.478480,-17.162153, 
14.840442,14.478480,-17.162153, 
14.840442,14.478480,-17.162153, 
14.840442,14.478480,-17.162153, 
14.840442,14.478480,-17.162153, 
14.840442,14.478480,-17.162153, 
13.935537,15.745347,-17.687524, 
13.935537,15.745347,-17.687524, 
13.935537,15.745347,-17.687524, 
13.935537,15.745347,-17.687524, 
13.935537,15.745347,-17.687524, 
13.935537,15.745347,-17.687524, 
13.935537,15.745347,-17.687524, 
13.935537,15.745347,-17.687524, 
13.935537,15.745347,-17.687524, 
13.935537,15.745347,-17.687524, 
13.935537,15.745347,-17.687524, 
13.935537,15.745347,-17.687524, 
13.935537,15.745347,-17.687524, 
13.935537,15.745347,-17.687524, 
13.935537,15.745347,-17.687524, 
13.935537,15.745347,-17.687524, 
11.763765,15.383385,-16.987028, 
11.763765,15.383385,-16.987028, 
11.763765,15.383385,-16.987028, 
11.763765,15.383385,-16.987028, 
11.763765,15.383385,-16.987028, 
11.763765,15.383385,-16.987028, 
11.763765,15.383385,-16.987028, 
11.763765,15.383385,-16.987028, 
11.763765,15.383385,-16.987028, 
11.763765,15.383385,-16.987028, 
11.763765,15.383385,-16.987028, 
11.763765,15.383385,-16.987028, 
11.763765,15.383385,-16.987028, 
11.763765,15.383385,-16.987028, 
11.763765,15.383385,-16.987028, 
11.763765,15.383385,-16.987028, 
12.306708,15.202404,-17.162153, 
12.306708,15.202404,-17.162153, 
12.306708,15.202404,-17.162153, 
12.306708,15.202404,-17.162153, 
12.306708,15.202404,-17.162153, 
12.306708,15.202404,-17.162153, 
12.306708,15.202404,-17.162153, 
12.306708,15.202404,-17.162153, 
12.306708,15.202404,-17.162153, 
12.306708,15.202404,-17.162153, 
12.306708,15.202404,-17.162153, 
12.306708,15.202404,-17.162153, 
12.306708,15.202404,-17.162153, 
12.306708,15.202404,-17.162153, 
12.306708,15.202404,-17.162153, 
12.306708,15.202404,-17.162153, 
12.306708,15.202404,-17.162153, 
12.306708,15.202404,-17.162153, 
12.306708,15.202404,-17.162153, 
11.763765,13.935537,-16.286533, 
11.763765,13.935537,-16.286533, 
11.763765,13.935537,-16.286533, 
11.763765,13.935537,-16.286533, 
11.763765,13.935537,-16.286533, 
11.763765,13.935537,-16.286533, 
11.763765,13.935537,-16.286533, 
11.763765,13.935537,-16.286533, 
11.763765,13.935537,-16.286533, 
11.763765,13.935537,-16.286533, 
11.763765,13.935537,-16.286533, 
11.763765,13.935537,-16.286533, 
11.763765,13.935537,-16.286533, 
11.763765,13.935537,-16.286533, 
11.763765,13.935537,-16.286533, 
11.763765,13.935537,-16.286533, 
13.211613,14.659461,-16.636779, 
13.211613,14.659461,-16.636779, 
13.211613,14.659461,-16.636779, 
13.211613,14.659461,-16.636779, 
13.211613,14.659461,-16.636779, 
13.211613,14.659461,-16.636779, 
13.211613,14.659461,-16.636779, 
13.211613,14.659461,-16.636779, 
13.211613,14.659461,-16.636779, 
13.211613,14.659461,-16.636779, 
13.211613,14.659461,-16.636779, 
13.211613,14.659461,-16.636779, 
13.211613,14.659461,-16.636779, 
13.211613,14.659461,-16.636779, 
13.211613,14.659461,-16.636779, 
13.211613,14.659461,-16.636779, 
13.392594,14.840442,-16.111408, 
13.392594,14.840442,-16.111408, 
13.392594,14.840442,-16.111408, 
13.392594,14.840442,-16.111408, 
13.392594,14.840442,-16.111408, 
13.392594,14.840442,-16.111408, 
13.392594,14.840442,-16.111408, 
13.392594,14.840442,-16.111408, 
13.392594,14.840442,-16.111408, 
13.392594,14.840442,-16.111408, 
13.392594,14.840442,-16.111408, 
13.392594,14.840442,-16.111408, 
13.392594,14.840442,-16.111408, 
13.392594,14.840442,-16.111408, 
13.392594,14.840442,-16.111408, 
13.392594,14.840442,-16.111408, 
13.392594,14.840442,-16.111408, 
13.392594,14.840442,-16.111408, 
13.392594,14.840442,-16.111408, 
13.573575,13.935537,-16.987028, 
13.573575,13.935537,-16.987028, 
13.573575,13.935537,-16.987028, 
13.573575,13.935537,-16.987028, 
13.573575,13.935537,-16.987028, 
13.573575,13.935537,-16.987028, 
13.573575,13.935537,-16.987028, 
13.573575,13.935537,-16.987028, 
13.573575,13.935537,-16.987028, 
13.573575,13.935537,-16.987028, 
13.573575,13.935537,-16.987028, 
13.573575,13.935537,-16.987028, 
13.573575,13.935537,-16.987028, 
13.573575,13.935537,-16.987028, 
13.573575,13.935537,-16.987028, 
13.573575,13.935537,-16.987028, 
