.44,0.043098,1.853207,0.000360,-0.000197,-0.000192,-11.220822,66.239044,-40.628768,-17.03,-17.77,-16.97
02,-17.77,-16.96
9.725744,0.043098,1.853207,0.000360,-0.000197,-0.000192,-11.220822,66.239044,-40.628768,-17.03,-17.77,-16.97
02,-17.77,-16.96
9.725744,0.043098,1.853207,0.000360,-0.000197,-0.000192,-11.220822,66.239044,-40.628768,-17.03,-17.77,-16.97
AcclerometerX,AcclerometerY,AcclerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ,MagnetometerX,MagnetometerY,MagnetometerZ,Roll,Pitch,Yaw
9.725744,0.033521,1.843629,-0.000439,-0.000112,0.000486,-12.125727,66.420028,-39.052654,-0.06,0.00,-0.03
9.725744,0.033521,1.843629,-0.000439,-0.000112,0.000486,-12.125727,66.420028,-39.052654,-0.10,-0.03,-0.09
9.701800,0.028732,1.824475,-0.000040,0.000953,0.000486,-12.125727,66.420028,-39.052654,-0.13,-0.06,-0.14
9.720954,0.023943,1.843629,0.000892,0.000554,-0.000047,-12.125727,66.420028,-39.052654,-0.17,-0.09,-0.19
9.720954,0.023943,1.843629,0.000892,0.000554,-0.000047,-12.125727,66.420028,-39.052654,-0.21,-0.12,-0.24
9.730532,0.052675,1.843629,0.000493,-0.000911,0.000353,-12.125727,66.420028,-39.052654,-0.24,-0.15,-0.29
9.720954,0.028732,1.848418,0.000226,-0.000644,0.001019,-13.211613,67.867874,-40.103397,-0.28,-0.18,-0.34
9.720954,0.028732,1.848418,0.000226,-0.000644,0.001019,-13.211613,67.867874,-40.103397,-0.32,-0.21,-0.39
9.740109,0.028732,1.829263,-0.000040,-0.001443,0.000619,-13.211613,67.867874,-40.103397,-0.35,-0.24,-0.44
9.720954,0.033521,1.824475,0.000226,0.000953,0.000087,-13.211613,67.867874,-40.103397,-0.39,-0.27,-0.49
9.720954,0.033521,1.824475,0.000226,0.000953,0.000087,-13.211613,67.867874,-40.103397,-0.43,-0.30,-0.54
9.735321,0.047886,1.824475,0.000892,0.001353,-0.000712,-13.211613,67.867874,-40.103397,-0.46,-0.33,-0.59
9.720954,0.062252,1.853207,-0.000040,0.000288,-0.000313,-13.211613,67.867874,-40.103397,-0.50,-0.36,-0.64
9.711378,0.023943,1.843629,0.000360,-0.000112,-0.000313,-13.211613,67.867874,-40.103397,-0.54,-0.39,-0.69
9.711378,0.023943,1.843629,0.000360,-0.000112,-0.000313,-13.211613,67.867874,-40.103397,-0.57,-0.42,-0.74
9.716166,0.033521,1.848418,0.001558,0.001752,-0.000446,-13.211613,67.867874,-40.103397,-0.61,-0.45,-0.79
9.725744,0.047886,1.838841,0.001025,0.001220,-0.000047,-11.582784,65.877082,-39.578025,-0.65,-0.48,-0.84
9.725744,0.047886,1.838841,0.001025,0.001220,-0.000047,-11.582784,65.877082,-39.578025,-0.68,-0.51,-0.89
9.720954,0.047886,1.829263,0.000360,-0.000511,-0.000579,-11.582784,65.877082,-39.578025,-0.72,-0.54,-0.94
9.720954,0.043098,1.843629,-0.000573,0.000154,-0.000313,-11.582784,65.877082,-39.578025,-0.76,-0.57,-0.99
9.720954,0.043098,1.843629,-0.000573,0.000154,-0.000313,-11.582784,65.877082,-39.578025,-0.80,-0.61,-1.04
9.716166,0.038309,1.838841,-0.001238,-0.000245,0.000087,-11.582784,65.877082,-39.578025,-0.83,-0.64,-1.09
9.730532,0.038309,1.843629,-0.000306,0.000820,0.000886,-11.582784,65.877082,-39.578025,-0.87,-0.67,-1.14
9.730532,0.038309,1.843629,-0.000306,0.000820,0.000886,-11.582784,65.877082,-39.578025,-0.91,-0.70,-1.19
9.725744,0.028732,1.843629,0.000360,-0.002376,0.000353,-11.582784,65.877082,-39.578025,-0.94,-0.73,-1.24
