0.076618,-7.776763,5.84215,0.001567,0.000138,0.000055,43.61642,46.512115,-45.707366,-11.6,-41.89,-16.26,,,,,,,,,,,
0.090984,-7.762397,5.803841,0.003698,0.000671,0.00072,43.61642,46.512115,-45.707366,-11.6,-41.89,-16.26,,,,,,,,,,,
0.07183,-7.762397,5.84215,-0.002161,0.000804,-0.000212,43.61642,46.512115,-45.707366,-11.6,-41.89,-16.26,,,,,,,,,,,
0.090984,-7.762397,5.837361,0.002499,0.000671,0.000188,43.61642,46.512115,-45.707366,-11.6,-41.89,-16.26,,,,,,,,,,,
0.090984,-7.762397,5.837361,0.002499,0.000671,0.000188,43.61642,46.512115,-45.707366,-11.6,-41.89,-16.26,,,,,,,,,,,
0.095773,-7.767186,5.856516,0.002899,0.000138,0.000321,43.61642,46.512115,-45.707366,-11.6,-41.89,-16.26,,,,,,,,,,,
0.07183,-7.757609,5.832572,-0.001495,-0.000527,0.000188,43.61642,46.512115,-45.707366,-11.6,-41.89,-16.26,,,,,,,,,,,
0.07183,-7.757609,5.832572,-0.001495,-0.000527,0.000188,43.61642,46.512115,-45.707366,-11.6,-41.89,-16.26,,,,,,,,,,,
0.076618,-7.767186,5.832572,0.002233,0.000804,0.000188,43.61642,46.512115,-45.707366,-11.6,-41.89,-16.26,,,,,,,,,,,
0.090984,-7.762397,5.822995,-0.001229,0.000405,0.000587,42.892494,47.236038,-44.306373,-11.6,-41.9,-16.26,,,,,,,,,,,
0.090984,-7.762397,5.822995,-0.001229,0.000405,0.000587,42.892494,47.236038,-44.306373,-11.6,-41.9,-16.26,,,,,,,,,,,
0.081407,-7.762397,5.87567,0.001035,-0.000128,0.000321,42.892494,47.236038,-44.306373,-11.6,-41.9,-16.26,,,,,,,,,,,
0.081407,-7.781552,5.837361,-0.001362,-0.000128,0.000321,42.892494,47.236038,-44.306373,-11.6,-41.9,-16.26,,,,,,,,,,,
0.086196,-7.776763,5.856516,-0.00083,0.000272,-0.000212,42.892494,47.236038,-44.306373,-11.6,-41.9,-16.26,,,,,,,,,,,
0.086196,-7.776763,5.856516,-0.00083,0.000272,-0.000212,42.892494,47.236038,-44.306373,-11.6,-41.9,-16.26,,,,,,,,,,,
0.081407,-7.757609,5.837361,-0.000031,-0.000128,-0.000345,42.892494,47.236038,-44.306373,-11.6,-41.9,-16.26,,,,,,,,,,,
0.086196,-7.762397,5.846939,0.000369,0.000005,-0.000345,42.892494,47.236038,-44.306373,-11.6,-41.9,-16.26,,,,,,,,,,,
0.086196,-7.762397,5.846939,0.000369,0.000005,-0.000345,42.892494,47.236038,-44.306373,-11.6,-41.9,-16.26,,,,,,,,,,,
0.081407,-7.757609,5.837361,-0.000297,0.000138,0.000587,43.797401,45.607212,-45.532241,-11.6,-41.9,-16.26,,,,,,,,,,,
0.07183,-7.781552,5.851727,-0.001229,-0.000128,0.00072,43.797401,45.607212,-45.532241,-11.6,-41.9,-16.26,,,,,,,,,,,
0.07183,-7.781552,5.851727,-0.001229,-0.000128,0.00072,43.797401,45.607212,-45.532241,-11.6,-41.9,-16.26,,,,,,,,,,,
0.067041,-7.762397,5.84215,0.000768,0.000671,0.000055,43.797401,45.607212,-45.532241,-11.6,-41.9,-16.26,,,,,,,,,,,
0.081407,-7.762397,5.84215,-0.002161,0.001071,-0.000744,43.797401,45.607212,-45.532241,-11.6,-41.9,-16.26,,,,,,,,,,,
0.081407,-7.781552,5.851727,0.000502,0.001071,0.00072,43.797401,45.607212,-45.532241,-11.6,-41.9,-16.26,,,,,,,,,,,
0.081407,-7.781552,5.851727,0.000502,0.001071,0.00072,43.797401,45.607212,-45.532241,-11.6,-41.9,-16.26,,,,,,,,,,,
0.090984,-7.781552,5.832572,-0.001495,0.000138,-0.000079,43.797401,45.607212,-45.532241,-11.6,-41.9,-16.26,,,,,,,,,,,
0.086196,-7.767186,5.818207,-0.000963,0.000804,0.000055,44.159362,47.055057,-45.181991,-11.6,-41.9,-16.26,,,,,,,,,,,
0.086196,-7.767186,5.818207,-0.000963,0.000804,0.000055,44.159362,47.055057,-45.181991,-11.6,-41.9,-16.26,,,,,,,,,,,
0.086196,-7.757609,5.837361,0.001967,-0.000128,0.000454,44.159362,47.055057,-45.181991,-11.6,-41.9,-16.26,,,,,,,,,,,
0.076618,-7.771975,5.818207,-0.001629,0.000405,-0.000212,44.159362,47.055057,-45.181991,-11.6,-41.9,-16.26,,,,,,,,,,,
0.076618,-7.771975,5.818207,-0.001629,0.000405,-0.000212,44.159362,47.055057,-45.181991,-11.6,-41.9,-16.26,,,,,,,,,,,
0.095773,-7.762397,5.832572,0.001434,-0.000261,0.000055,44.159362,47.055057,-45.181991,-11.6,-41.9,-16.26,,,,,,,,,,,
0.090984,-7.776763,5.84215,0.001168,0.000138,0.000188,44.159362,47.055057,-45.181991,-11.6,-41.9,-16.26,,,,,,,,,,,
0.081407,-7.767186,5.84215,-0.000031,0.001337,-0.000345,44.159362,47.055057,-45.181991,-11.6,-41.9,-16.26,,,,,,,,,,,
0.081407,-7.767186,5.84215,-0.000031,0.001337,-0.000345,44.159362,47.055057,-45.181991,-11.6,-41.9,-16.26,,,,,,,,,,,
0.090984,-7.757609,5.837361,0.005562,-0.000527,-0.000478,44.702304,45.064266,-44.65662,-11.6,-41.9,-16.26,,,,,,,,,,,
0.086196,-7.771975,5.813418,0.0017,-0.000394,-0.000478,44.702304,45.064266,-44.65662,-11.6,-41.9,-16.26,,,,,,,,,,,
0.086196,-7.771975,5.813418,0.0017,-0.000394,-0.000478,44.702304,45.064266,-44.65662,-11.6,-41.9,-16.26,,,,,,,,,,,
0.090984,-7.762397,5.837361,0.0021,0.000671,0.000321,44.702304,45.064266,-44.65662,-11.6,-41.9,-16.26,,,,,,,,,,,
0.100562,-7.738454,5.851727,0.005562,0.001204,-0.000212,44.702304,45.064266,-44.65662,-11.6,-41.9,-16.26,,,,,,,,,,,
0.100562,-7.738454,5.851727,0.005562,0.001204,-0.000212,44.702304,45.064266,-44.65662,-11.6,-41.9,-16.26,,,,,,,,,,,
0.076618,-7.757609,5.861304,-0.002694,0.000538,0.00112,44.702304,45.064266,-44.65662,-11.6,-41.9,-16.26,,,,,,,,,,,
0.090984,-7.776763,5.846939,-0.000297,0.000272,-0.000478,44.702304,45.064266,-44.65662,-11.6,-41.9,-16.26,,,,,,,,,,,
0.076618,-7.748032,5.856516,0.0021,0.000804,-0.001011,44.702304,45.064266,-44.65662,-11.6,-41.9,-16.26,,,,,,,,,,,
0.076618,-7.748032,5.856516,0.0021,0.000804,-0.001011,44.702304,45.064266,-44.65662,-11.6,-41.9,-16.26,,,,,,,,,,,
0.076618,-7.767186,5.832572,-0.00296,0.000671,-0.000744,43.254459,45.788192,-43.956123,-11.6,-41.9,-16.26,,,,,,,,,,,
0.076618,-7.762397,5.84215,0.00423,0.000138,-0.000345,43.254459,45.788192,-43.956123,-11.61,-41.9,-16.26,,,,,,,,,,,
0.076618,-7.762397,5.84215,0.00423,0.000138,-0.000345,43.254459,45.788192,-43.956123,-11.61,-41.9,-16.26,,,,,,,,,,,
0.086196,-7.762397,5.861304,0.001168,0.001071,-0.000212,43.254459,45.788192,-43.956123,-11.61,-41.91,-16.26,,,,,,,,,,,
0.081407,-7.767186,5.851727,0.002499,0.000804,-0.000079,43.254459,45.788192,-43.956123,-11.61,-41.91,-16.26,,,,,,,,,,,
0.081407,-7.767186,5.851727,0.002499,0.000804,-0.000079,43.254459,45.788192,-43.956123,-11.61,-41.91,-16.26,,,,,,,,,,,
0.090984,-7.771975,5.837361,0.003032,0.000538,0.000055,43.254459,45.788192,-43.956123,-11.61,-41.91,-16.26,,,,,,,,,,,
0.086196,-7.767186,5.851727,0.001967,0.000538,-0.000478,43.254459,45.788192,-43.956123,-11.61,-41.91,-16.26,,,,,,,,,,,
0.081407,-7.771975,5.813418,-0.003759,0.001071,-0.000345,43.978382,45.788192,-44.306373,-11.61,-41.91,-16.26,,,,,,,,,,,
0.081407,-7.771975,5.813418,-0.003759,0.001071,-0.000345,43.978382,45.788192,-44.306373,-11.61,-41.91,-16.26,,,,,,,,,,,
0.081407,-7.748032,5.832572,-0.002294,0.000804,-0.000478,43.978382,45.788192,-44.306373,-11.61,-41.91,-16.26,,,,,,,,,,,
0.07183,-7.75282,5.851727,0.001035,-0.000394,-0.001144,43.978382,45.788192,-44.306373,-11.61,-41.91,-16.26,,,,,,,,,,,
0.07183,-7.75282,5.851727,0.001035,-0.000394,-0.001144,43.978382,45.788192,-44.306373,-11.61,-41.91,-16.26,,,,,,,,,,,
0.076618,-7.757609,5.84215,-0.00296,0.000937,-0.001011,43.978382,45.788192,-44.306373,-11.61,-41.91,-16.26,,,,,,,,,,,
0.07183,-7.762397,5.84215,0.001834,-0.000128,-0.000478,43.978382,45.788192,-44.306373,-11.61,-41.91,-16.26,,,,,,,,,,,
0.090984,-7.771975,5.861304,0.000103,0.000804,0.000055,43.978382,45.788192,-44.306373,-11.61,-41.91,-16.26,,,,,,,,,,,
0.090984,-7.771975,5.861304,0.000103,0.000804,0.000055,43.978382,45.788192,-44.306373,-11.61,-41.91,-16.26,,,,,,,,,,,
0.090984,-7.771975,5.803841,-0.002428,0.001071,0.00112,43.978382,45.788192,-45.00687,-11.61,-41.91,-16.26,,,,,,,,,,,
0.086196,-7.757609,5.818207,0.004364,0.000937,0.000854,43.978382,45.788192,-45.00687,-11.61,-41.91,-16.26,,,,,,,,,,,
0.086196,-7.757609,5.818207,0.004364,0.000937,0.000854,43.978382,45.788192,-45.00687,-11.61,-41.91,-16.26,,,,,,,,,,,
0.081407,-7.776763,5.837361,0.001035,0.00147,0.000188,43.978382,45.788192,-45.00687,-11.61,-41.91,-16.26,,,,,,,,,,,
0.095773,-7.776763,5.837361,-0.000164,0.001337,0.000454,43.978382,45.788192,-45.00687,-11.61,-41.91,-16.26,,,,,,,,,,,
0.095773,-7.776763,5.837361,-0.000164,0.001337,0.000454,43.978382,45.788192,-45.00687,-11.61,-41.91,-16.26,,,,,,,,,,,
0.081407,-7.762397,5.861304,0.002499,0.000538,-0.000345,43.978382,45.788192,-45.00687,-11.61,-41.91,-16.26,,,,,,,,,,,
0.076618,-7.776763,5.866093,-0.000297,0.000272,-0.000212,43.978382,45.788192,-45.00687,-11.61,-41.91,-16.26,,,,,,,,,,,
0.076618,-7.776763,5.846939,0.000369,-0.000394,-0.000478,43.978382,45.788192,-45.00687,-11.61,-41.91,-16.26,,,,,,,,,,,
0.076618,-7.776763,5.846939,0.000369,-0.000394,-0.000478,43.978382,45.788192,-45.00687,-11.61,-41.91,-16.26,,,,,,,,,,,
0.086196,-7.762397,5.832572,-0.000563,0.001204,-0.00141,43.254459,46.874076,-45.357116,-11.61,-41.91,-16.26,,,,,,,,,,,
0.095773,-7.771975,5.818207,0.000103,0.000937,-0.000345,43.254459,46.874076,-45.357116,-11.61,-41.91,-16.26,,,,,,,,,,,
0.095773,-7.771975,5.818207,0.000103,0.000937,-0.000345,43.254459,46.874076,-45.357116,-11.61,-41.91,-16.26,,,,,,,,,,,
0.086196,-7.762397,5.827784,0.001035,0.000272,-0.000345,43.254459,46.874076,-45.357116,-11.61,-41.91,-16.26,,,,,,,,,,,
0.076618,-7.771975,5.822995,0.000502,0.001071,-0.000744,43.254459,46.874076,-45.357116,-11.61,-41.91,-16.26,,,,,,,,,,,
0.076618,-7.771975,5.822995,0.000502,0.001071,-0.000744,43.254459,46.874076,-45.357116,-11.61,-41.91,-16.26,,,,,,,,,,,
0.086196,-7.771975,5.856516,0.001434,0.000538,-0.000878,43.254459,46.874076,-45.357116,-11.61,-41.91,-16.26,,,,,,,,,,,
0.076618,-7.767186,5.866093,0.001967,0.000405,-0.001144,43.254459,46.874076,-45.357116,-11.61,-41.91,-16.26,,,,,,,,,,,
0.095773,-7.743243,5.832572,0.002366,0.000538,0.000055,43.61642,45.788192,-44.65662,-11.61,-41.91,-16.26,,,,,,,,,,,
0.095773,-7.743243,5.832572,0.002366,0.000538,0.000055,43.61642,45.788192,-44.65662,-11.61,-41.91,-16.26,,,,,,,,,,,
0.081407,-7.771975,5.880459,0.005695,0.000138,-0.000611,43.61642,45.788192,-44.65662,-11.61,-41.91,-16.26,,,,,,,,,,,
0.090984,-7.776763,5.837361,0.001035,0.000405,-0.000611,43.61642,45.788192,-44.65662,-11.61,-41.91,-16.26,,,,,,,,,,,
0.090984,-7.776763,5.837361,0.001035,0.000405,-0.000611,43.61642,45.788192,-44.65662,-11.61,-41.91,-16.26,,,,,,,,,,,
0.081407,-7.762397,5.846939,-0.000297,0.000272,0.000055,43.61642,45.788192,-44.65662,-11.61,-41.91,-16.26,,,,,,,,,,,
0.07183,-7.757609,5.870882,0.003432,-0.000527,-0.000212,43.61642,45.788192,-44.65662,-11.61,-41.91,-16.26,,,,,,,,,,,
0.07183,-7.757609,5.870882,0.003432,-0.000527,-0.000212,43.61642,45.788192,-44.65662,-11.61,-41.91,-16.26,,,,,,,,,,,
0.095773,-7.776763,5.851727,-0.003493,0.001071,0.000188,43.61642,45.788192,-44.65662,-11.61,-41.91,-16.26,,,,,,,,,,,
0.086196,-7.776763,5.808629,0.0021,0.000937,0.000188,44.159362,46.331134,-44.831745,-11.61,-41.92,-16.26,,,,,,,,,,,
0.081407,-7.771975,5.837361,0.000768,0.000671,-0.000611,44.159362,46.331134,-44.831745,-11.61,-41.92,-16.26,,,,,,,,,,,
0.081407,-7.771975,5.837361,0.000768,0.000671,-0.000611,44.159362,46.331134,-44.831745,-11.61,-41.92,-16.26,,,,,,,,,,,
0.095773,-7.762397,5.846939,0.000236,0.001337,-0.000079,44.159362,46.331134,-44.831745,-11.61,-41.92,-16.26,,,,,,,,,,,
0.086196,-7.75282,5.856516,0.003698,0.000405,-0.000079,44.159362,46.331134,-44.831745,-11.61,-41.92,-16.26,,,,,,,,,,,
0.086196,-7.75282,5.856516,0.003698,0.000405,-0.000079,44.159362,46.331134,-44.831745,-11.61,-41.92,-16.26,,,,,,,,,,,
0.076618,-7.776763,5.856516,-0.000563,0.000538,0.000987,44.159362,46.331134,-44.831745,-11.61,-41.92,-16.26,,,,,,,,,,,
0.081407,-7.757609,5.837361,0.001035,0.000671,0.000454,44.159362,46.331134,-44.831745,-11.61,-41.92,-16.26,,,,,,,,,,,
0.081407,-7.757609,5.837361,0.001035,0.000671,0.000454,44.159362,46.331134,-44.831745,-11.61,-41.92,-16.26,,,,,,,,,,,
0.090984,-7.748032,5.861304,0.003298,0.000671,0.001253,43.61642,46.150154,-45.357116,-11.61,-41.92,-16.26,,,,,,,,,,,
0.090984,-7.771975,5.851727,0.001035,0.001204,0.000987,43.61642,46.150154,-45.357116,-11.61,-41.92,-16.26,,,,,,,,,,,
0.081407,-7.762397,5.846939,0.000635,0.000405,0.000454,43.61642,46.150154,-45.357116,-11.61,-41.92,-16.26,,,,,,,,,,,
0.081407,-7.762397,5.846939,0.000635,0.000405,0.000454,43.61642,46.150154,-45.357116,-11.61,-41.92,-16.26,,,,,,,,,,,
0.081407,-7.762397,5.851727,-0.000963,0.000272,0.000454,43.61642,46.150154,-45.357116,-11.61,-41.92,-16.26,,,,,,,,,,,
0.067041,-7.762397,5.866093,-0.000696,0.000538,0.000987,43.61642,46.150154,-45.357116,-11.61,-41.92,-16.26,,,,,,,,,,,
0.067041,-7.762397,5.866093,-0.000696,0.000538,0.000987,43.61642,46.150154,-45.357116,-11.61,-41.92,-16.26,,,,,,,,,,,
0.081407,-7.767186,5.861304,0.001967,0.000671,0.000321,43.61642,46.150154,-45.357116,-11.61,-41.92,-16.26,,,,,,,,,,,
0.095773,-7.776763,5.827784,-0.000563,0.000671,0.000188,43.61642,46.150154,-45.357116,-11.61,-41.92,-16.26,,,,,,,,,,,
0.095773,-7.776763,5.827784,-0.000563,0.000671,0.000188,43.61642,46.150154,-45.357116,-11.61,-41.92,-16.26,,,,,,,,,,,
0.095773,-7.757609,5.818207,0.001168,0.000538,-0.000212,42.349552,47.055057,-45.181991,-11.61,-41.92,-16.26,,,,,,,,,,,
0.086196,-7.771975,5.84215,0.001567,0.000538,0.000188,42.349552,47.055057,-45.181991,-11.61,-41.92,-16.26,,,,,,,,,,,
0.081407,-7.776763,5.856516,0.000502,0.000538,0.00072,42.349552,47.055057,-45.181991,-11.61,-41.92,-16.26,,,,,,,,,,,
0.081407,-7.776763,5.856516,0.000502,0.000538,0.00072,42.349552,47.055057,-45.181991,-11.61,-41.92,-16.26,,,,,,,,,,,
0.081407,-7.757609,5.856516,0.003298,0.001204,-0.000212,42.349552,47.055057,-45.181991,-11.61,-41.92,-16.26,,,,,,,,,,,
0.086196,-7.762397,5.861304,-0.001895,0.000671,0.000188,42.349552,47.055057,-45.181991,-11.61,-41.92,-16.26,,,,,,,,,,,
0.086196,-7.762397,5.861304,-0.001895,0.000671,0.000188,42.349552,47.055057,-45.181991,-11.61,-41.161304,0.001434,0.000937,0.000321,44.521324,45.607212,-44.831745,-11.66,2,-44.831745,-11.66,-42.09,-16.26
